## Tue Jul 25 22:27:11 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope 1129 --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Synpcc7942_1598	1140.Synpcc7942_1598	5.93e-193	535.0	COG0384@1|root,COG0384@2|Bacteria,1G2GP@1117|Cyanobacteria,1H0JF@1129|Synechococcus	1129|Synechococcus	S	Phenazine biosynthesis protein, PhzF family	-	-	-	-	-	-	-	-	-	-	-	-	PhzC-PhzF
Synpcc7942_1599	1140.Synpcc7942_1599	1.13e-248	684.0	COG2385@1|root,COG2385@2|Bacteria,1G0XG@1117|Cyanobacteria,1H0F9@1129|Synechococcus	1129|Synechococcus	D	COG2385 Sporulation protein and related proteins	-	-	-	ko:K06381	-	-	-	-	ko00000	-	-	-	SpoIID
Synpcc7942_1600	1140.Synpcc7942_1600	4.06e-208	574.0	COG4360@1|root,COG4360@2|Bacteria,1G2S9@1117|Cyanobacteria,1GYW2@1129|Synechococcus	1129|Synechococcus	F	COG4360 ATP adenylyltransferase (5',5'''-P-1,P-4-tetraphosphate phosphorylase II)	-	-	2.7.7.53	ko:K00988	ko00230,map00230	-	R00126,R01618	RC00002,RC02753,RC02795	ko00000,ko00001,ko01000	-	-	-	ATP_transf
Synpcc7942_1601	1140.Synpcc7942_1601	3.11e-39	129.0	COG4338@1|root,COG4338@2|Bacteria,1G94B@1117|Cyanobacteria,1H1Z1@1129|Synechococcus	1129|Synechococcus	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF2256
Synpcc7942_1602	1140.Synpcc7942_1602	3.83e-175	488.0	COG0565@1|root,COG0565@2|Bacteria,1G18I@1117|Cyanobacteria,1GZGT@1129|Synechococcus	1129|Synechococcus	J	Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA	trmJ	-	-	ko:K02533	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
Synpcc7942_1603	1140.Synpcc7942_1603	1.09e-253	697.0	COG2367@1|root,COG2367@2|Bacteria,1G06I@1117|Cyanobacteria,1GYXE@1129|Synechococcus	1129|Synechococcus	V	beta-lactamase	-	-	3.5.2.6	ko:K17836	ko00311,ko01130,ko01501,map00311,map01130,map01501	M00627,M00628	R06363	RC01499	ko00000,ko00001,ko00002,ko01000,ko01504	-	-	-	Beta-lactamase2
Synpcc7942_1604	1140.Synpcc7942_1604	0.0	897.0	COG1749@1|root,COG1749@2|Bacteria,1G0DR@1117|Cyanobacteria,1GZ76@1129|Synechococcus	1129|Synechococcus	N	Protein of unknown function (DUF3370)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3370
Synpcc7942_1606	1140.Synpcc7942_1606	5.13e-119	341.0	COG2335@1|root,COG2335@2|Bacteria,1G6R4@1117|Cyanobacteria,1H17A@1129|Synechococcus	1129|Synechococcus	M	Fasciclin domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Fasciclin
Synpcc7942_1607	1140.Synpcc7942_1607	0.0	1022.0	COG3659@1|root,COG3659@2|Bacteria,1G0DE@1117|Cyanobacteria,1GYZU@1129|Synechococcus	1129|Synechococcus	M	Belongs to the OprB family	-	-	-	-	-	-	-	-	-	-	-	-	OprB,SLH
Synpcc7942_1608	1140.Synpcc7942_1608	0.0	929.0	COG0836@1|root,COG0836@2|Bacteria,1FZYN@1117|Cyanobacteria,1GZ7T@1129|Synechococcus	1129|Synechococcus	M	Belongs to the mannose-6-phosphate isomerase type 2 family	manC	-	2.7.7.13,5.3.1.8	ko:K00971,ko:K16011	ko00051,ko00520,ko01100,ko01110,ko01130,ko02025,map00051,map00520,map01100,map01110,map01130,map02025	M00114,M00361,M00362	R00885,R01819	RC00002,RC00376	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer,NTP_transferase
Synpcc7942_1609	1140.Synpcc7942_1609	0.0	2308.0	COG1372@1|root,COG1372@2|Bacteria,1GHBF@1117|Cyanobacteria,1H42C@1129|Synechococcus	1129|Synechococcus	C	Ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent	nrdJ	-	1.17.4.1	ko:K00524	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	-	Intein_splicing,LAGLIDADG_3
Synpcc7942_1610	1140.Synpcc7942_1610	3.54e-316	863.0	COG1282@1|root,COG1282@2|Bacteria,1G2AX@1117|Cyanobacteria,1GZ6W@1129|Synechococcus	1129|Synechococcus	C	The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane	pntB	-	1.6.1.2	ko:K00325	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	PNTB
Synpcc7942_1611	1140.Synpcc7942_1611	2.36e-61	188.0	COG3288@1|root,COG3288@2|Bacteria,1G711@1117|Cyanobacteria,1H0QT@1129|Synechococcus	1129|Synechococcus	C	transhydrogenase, subunit alpha	pntA-2	-	1.6.1.2	ko:K00324	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	PNTB_4TM
Synpcc7942_1612	1140.Synpcc7942_1612	1.26e-287	786.0	COG3288@1|root,COG3288@2|Bacteria,1G1D1@1117|Cyanobacteria,1GYQ6@1129|Synechococcus	1129|Synechococcus	C	NAD NADP transhydrogenase alpha subunit	pntA-1	-	1.6.1.2	ko:K00324	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N
Synpcc7942_1613	1140.Synpcc7942_1613	2.19e-136	385.0	2CCJT@1|root,2ZC3W@2|Bacteria,1G547@1117|Cyanobacteria,1GYZW@1129|Synechococcus	1129|Synechococcus	S	Protein of unknown function (DUF2808)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2808
Synpcc7942_1614	1140.Synpcc7942_1614	5.78e-19	77.8	COG0230@1|root,COG0230@2|Bacteria,1GAG5@1117|Cyanobacteria,1H237@1129|Synechococcus	1129|Synechococcus	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	-	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
Synpcc7942_1615	1140.Synpcc7942_1615	1.48e-78	234.0	COG0594@1|root,COG0594@2|Bacteria,1GP6I@1117|Cyanobacteria,1H2C8@1129|Synechococcus	1129|Synechococcus	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	-	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
Synpcc7942_1616	1140.Synpcc7942_1616	7.74e-86	253.0	COG0594@1|root,COG0594@2|Bacteria,1G5QK@1117|Cyanobacteria,1H0IS@1129|Synechococcus	1129|Synechococcus	J	Bacterial PH domain	-	-	-	-	-	-	-	-	-	-	-	-	bPH_2
Synpcc7942_1617	1140.Synpcc7942_1617	8.02e-276	755.0	COG0706@1|root,COG0706@2|Bacteria,1G23Q@1117|Cyanobacteria,1GYQY@1129|Synechococcus	1129|Synechococcus	U	Preprotein translocase subunit YidC	yidC	-	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
Synpcc7942_1618	1140.Synpcc7942_1618	2.44e-115	330.0	COG1847@1|root,COG1847@2|Bacteria,1G6KS@1117|Cyanobacteria,1H1QJ@1129|Synechococcus	1129|Synechococcus	S	R3H domain	-	-	-	ko:K06346	-	-	-	-	ko00000	-	-	-	R3H
Synpcc7942_1619	1140.Synpcc7942_1619	4.75e-122	347.0	COG1399@1|root,COG1399@2|Bacteria,1G64H@1117|Cyanobacteria,1H15Y@1129|Synechococcus	1129|Synechococcus	S	metal-binding, possibly nucleic acid-binding protein	-	-	-	ko:K07040	-	-	-	-	ko00000	-	-	-	DUF177
Synpcc7942_1620	1140.Synpcc7942_1620	0.0	975.0	COG0464@1|root,COG0464@2|Bacteria,1G1UP@1117|Cyanobacteria,1H3X1@1129|Synechococcus	1129|Synechococcus	O	PFAM ATPase family associated with various cellular activities (AAA)	-	-	-	-	-	-	-	-	-	-	-	-	AAA
Synpcc7942_1621	1140.Synpcc7942_1621	0.0	1051.0	COG1032@1|root,COG1032@2|Bacteria,1G01Y@1117|Cyanobacteria,1GYYT@1129|Synechococcus	1129|Synechococcus	C	Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,DUF4070,Radical_SAM
Synpcc7942_1622	1140.Synpcc7942_1622	0.0	1647.0	COG0826@1|root,COG0826@2|Bacteria,1G3NG@1117|Cyanobacteria,1GYFY@1129|Synechococcus	1129|Synechococcus	O	Peptidase U32	-	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	DUF3656,Peptidase_U32
Synpcc7942_1624	1140.Synpcc7942_1624	6.13e-176	490.0	COG0307@1|root,COG0307@2|Bacteria,1G1C6@1117|Cyanobacteria,1GZ30@1129|Synechococcus	1129|Synechococcus	H	riboflavin synthase, alpha	ribE	-	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	Lum_binding
Synpcc7942_1625	1140.Synpcc7942_1625	2.95e-306	833.0	COG0438@1|root,COG0438@2|Bacteria,1G13R@1117|Cyanobacteria,1GZXE@1129|Synechococcus	1129|Synechococcus	M	Gkycosyl transferase family 4 group	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_4_3,Glycos_transf_1
Synpcc7942_1627	1140.Synpcc7942_1627	6.72e-286	784.0	COG5360@1|root,COG5360@2|Bacteria,1G0BX@1117|Cyanobacteria,1GZI1@1129|Synechococcus	1129|Synechococcus	S	Heparinase II/III-like protein	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_1628	1140.Synpcc7942_1628	2.67e-131	377.0	COG1333@1|root,COG1333@2|Bacteria,1G2K4@1117|Cyanobacteria,1H0WQ@1129|Synechococcus	1129|Synechococcus	O	Prokaryotic cytochrome b561	-	-	-	-	-	-	-	-	-	-	-	-	Ni_hydr_CYTB
Synpcc7942_1630	1140.Synpcc7942_1630	2.78e-71	214.0	COG2010@1|root,COG2010@2|Bacteria,1G7QR@1117|Cyanobacteria,1H0U3@1129|Synechococcus	1129|Synechococcus	C	Functions as an electron carrier between membrane-bound cytochrome b6-f and photosystem I in oxygenic photosynthesis	petJ	-	-	ko:K08906	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	-	Cytochrome_CBB3
Synpcc7942_1631	1140.Synpcc7942_1631	1.31e-177	499.0	COG0457@1|root,COG0457@2|Bacteria,1G4T8@1117|Cyanobacteria,1H1VR@1129|Synechococcus	1129|Synechococcus	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_1,TPR_8
Synpcc7942_1632	1140.Synpcc7942_1632	1.15e-109	316.0	2BVTZ@1|root,32U84@2|Bacteria,1G7UE@1117|Cyanobacteria,1H1JQ@1129|Synechococcus	1129|Synechococcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_1634	1140.Synpcc7942_1634	4.86e-134	379.0	COG0563@1|root,COG0563@2|Bacteria,1G4C4@1117|Cyanobacteria,1H0I0@1129|Synechococcus	1129|Synechococcus	F	COG0563 Adenylate kinase and related	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_1635	1140.Synpcc7942_1635	0.0	1080.0	COG2067@1|root,COG2067@2|Bacteria,1GPX3@1117|Cyanobacteria,1H42D@1129|Synechococcus	1129|Synechococcus	I	Carbohydrate-selective porin, OprB family	-	-	-	-	-	-	-	-	-	-	-	-	OprB,SLH
Synpcc7942_1636	1140.Synpcc7942_1636	9.94e-90	263.0	COG2154@1|root,COG2154@2|Bacteria,1G7P9@1117|Cyanobacteria,1H11A@1129|Synechococcus	1129|Synechococcus	H	pterin-4-alpha-carbinolamine dehydratase	phhB	-	4.2.1.96	ko:K01724	ko00790,map00790	-	R04734	RC01208	ko00000,ko00001,ko01000,ko04147	-	-	-	Pterin_4a
Synpcc7942_1637	1140.Synpcc7942_0655	2e-267	730.0	2DBDB@1|root,2Z8JK@2|Bacteria,1G16D@1117|Cyanobacteria,1GYGI@1129|Synechococcus	1129|Synechococcus	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	psbD	-	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	Photo_RC
Synpcc7942_1638	1140.Synpcc7942_1638	3.04e-53	167.0	2E3BM@1|root,32YB3@2|Bacteria,1G9FT@1117|Cyanobacteria,1H11V@1129|Synechococcus	1129|Synechococcus	S	Belongs to the UPF0367 family	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_1639	1140.Synpcc7942_1639	2.71e-150	422.0	COG1122@1|root,COG1122@2|Bacteria,1G0FZ@1117|Cyanobacteria,1GYC9@1129|Synechococcus	1129|Synechococcus	P	ABC-type cobalt transport system, ATPase component	-	-	-	ko:K16786	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
Synpcc7942_1640	1140.Synpcc7942_1640	1.1e-120	345.0	COG3688@1|root,COG3688@2|Bacteria,1G5RZ@1117|Cyanobacteria,1H0V2@1129|Synechococcus	1129|Synechococcus	S	YacP-like NYN domain	-	-	-	ko:K06962	-	-	-	-	ko00000	-	-	-	NYN_YacP
Synpcc7942_1642	1140.Synpcc7942_1642	3.26e-234	647.0	COG1808@1|root,COG1808@2|Bacteria,1G391@1117|Cyanobacteria,1GZ1E@1129|Synechococcus	1129|Synechococcus	S	Domain of unknown function (DUF389)	-	-	-	-	-	-	-	-	-	-	-	-	DUF389
Synpcc7942_1644	1140.Synpcc7942_1644	1.01e-165	466.0	COG0385@1|root,COG0385@2|Bacteria,1G8X4@1117|Cyanobacteria,1H03X@1129|Synechococcus	1129|Synechococcus	S	Sodium Bile acid symporter family	-	-	-	-	-	-	-	-	-	-	-	-	SBF
Synpcc7942_1645	1140.Synpcc7942_1645	3.02e-173	483.0	COG0571@1|root,COG0571@2|Bacteria,1FZYS@1117|Cyanobacteria,1GZM7@1129|Synechococcus	1129|Synechococcus	J	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre- crRNA and tracrRNA of type II CRISPR loci if present in the organism	rnc	-	3.1.26.3	ko:K03685	ko03008,ko05205,map03008,map05205	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019,ko03036	-	-	-	Ribonucleas_3_3,Ribonuclease_3,dsrm
Synpcc7942_1646	1140.Synpcc7942_1646	8.5e-156	439.0	2F9AP@1|root,341MR@2|Bacteria,1GEID@1117|Cyanobacteria,1GZZT@1129|Synechococcus	1129|Synechococcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_1647	1140.Synpcc7942_1647	1.19e-229	631.0	COG2267@1|root,COG2267@2|Bacteria,1GPX4@1117|Cyanobacteria,1H0F5@1129|Synechococcus	1129|Synechococcus	I	Serine aminopeptidase, S33	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
Synpcc7942_1648	1140.Synpcc7942_1648	1.93e-105	304.0	COG0735@1|root,COG0735@2|Bacteria,1G5UC@1117|Cyanobacteria,1H0Z2@1129|Synechococcus	1129|Synechococcus	K	Belongs to the Fur family	-	-	-	ko:K09825	-	-	-	-	ko00000,ko03000	-	-	-	FUR
Synpcc7942_1649	1140.Synpcc7942_1649	8.37e-171	476.0	COG1592@1|root,COG1592@2|Bacteria,1G3UB@1117|Cyanobacteria,1H46V@1129|Synechococcus	1129|Synechococcus	C	Rubredoxin	-	-	-	-	-	-	-	-	-	-	-	-	Rubredoxin,Rubrerythrin
Synpcc7942_1650	1140.Synpcc7942_1650	0.0	2136.0	COG3387@1|root,COG3387@2|Bacteria,1G0CW@1117|Cyanobacteria,1GZ0H@1129|Synechococcus	1129|Synechococcus	G	Glycosyl hydrolases family 15	-	-	-	ko:K07190	ko04020,ko04910,ko04922,map04020,map04910,map04922	-	-	-	ko00000,ko00001	-	-	-	Glyco_hydro_15
Synpcc7942_1651	1140.Synpcc7942_1651	5.49e-184	510.0	COG1922@1|root,COG1922@2|Bacteria,1G1AE@1117|Cyanobacteria,1GYVY@1129|Synechococcus	1129|Synechococcus	M	Belongs to the glycosyltransferase 26 family	rffM	-	2.4.1.187	ko:K05946	ko05111,map05111	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT26	-	Glyco_tran_WecB
Synpcc7942_1652	1140.Synpcc7942_1652	0.0	1075.0	COG1032@1|root,COG1032@2|Bacteria,1G187@1117|Cyanobacteria,1GYNQ@1129|Synechococcus	1129|Synechococcus	C	Fe-S oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
Synpcc7942_1653	1140.Synpcc7942_1653	7.22e-282	771.0	COG0371@1|root,COG0371@2|Bacteria,1GD1H@1117|Cyanobacteria,1H0EU@1129|Synechococcus	1129|Synechococcus	C	Iron-containing alcohol dehydrogenase	-	-	1.1.1.6	ko:K00005	ko00561,ko00640,ko01100,map00561,map00640,map01100	-	R01034,R10715,R10717	RC00029,RC00117,RC00670	ko00000,ko00001,ko01000	-	-	-	Fe-ADH
Synpcc7942_1656	1140.Synpcc7942_1656	0.0	1500.0	COG0376@1|root,COG0376@2|Bacteria,1G1NM@1117|Cyanobacteria,1GZK3@1129|Synechococcus	1129|Synechococcus	H	Bifunctional enzyme with both catalase and broad- spectrum peroxidase activity	katG	-	1.11.1.21	ko:K03782	ko00360,ko00380,ko00940,ko00983,ko01100,ko01110,map00360,map00380,map00940,map00983,map01100,map01110	-	R00602,R00698,R02596,R02670,R03919,R04007,R07443,R11906	RC00034,RC00213,RC00767,RC02141	ko00000,ko00001,ko01000	-	-	-	peroxidase
Synpcc7942_1658	1140.Synpcc7942_1658	5.92e-97	283.0	COG3556@1|root,COG3556@2|Bacteria,1G6VI@1117|Cyanobacteria,1GYCS@1129|Synechococcus	1129|Synechococcus	S	membrane	-	-	-	ko:K08983	-	-	-	-	ko00000	-	-	-	DUF2214
Synpcc7942_1659	1140.Synpcc7942_1659	1.83e-149	421.0	COG0778@1|root,COG0778@2|Bacteria,1G2KA@1117|Cyanobacteria,1H0DV@1129|Synechococcus	1129|Synechococcus	C	Nitroreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
Synpcc7942_1660	1140.Synpcc7942_1660	7.39e-189	525.0	COG2126@1|root,COG2126@2|Bacteria,1G2E0@1117|Cyanobacteria,1GYMQ@1129|Synechococcus	1129|Synechococcus	J	COG1226 Kef-type K transport systems	-	-	-	ko:K10716	-	-	-	-	ko00000,ko02000	1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6	-	-	Ion_trans
Synpcc7942_1662	1140.Synpcc7942_1662	0.0	986.0	COG0215@1|root,COG0215@2|Bacteria,1G02K@1117|Cyanobacteria,1GYFD@1129|Synechococcus	1129|Synechococcus	J	Belongs to the class-I aminoacyl-tRNA synthetase family	cysS	-	6.1.1.16	ko:K01883	ko00970,map00970	M00359,M00360	R03650	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_2,tRNA-synt_1e,tRNA-synt_1g
Synpcc7942_1665	1140.Synpcc7942_1665	6.59e-278	758.0	COG0673@1|root,COG0673@2|Bacteria,1G18K@1117|Cyanobacteria,1GYUA@1129|Synechococcus	1129|Synechococcus	S	Oxidoreductase	mviM	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
Synpcc7942_1666	1140.Synpcc7942_1666	6.4e-173	481.0	COG2321@1|root,COG2321@2|Bacteria,1G9J1@1117|Cyanobacteria,1H275@1129|Synechococcus	1129|Synechococcus	S	Putative neutral zinc metallopeptidase	-	-	-	ko:K07054	-	-	-	-	ko00000	-	-	-	Zn_peptidase
Synpcc7942_1667	1140.Synpcc7942_1667	0.0	924.0	COG0771@1|root,COG0771@2|Bacteria,1G16M@1117|Cyanobacteria,1GYZX@1129|Synechococcus	1129|Synechococcus	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	-	6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase_C,Mur_ligase_M
Synpcc7942_1668	1140.Synpcc7942_1668	0.0	1059.0	COG2060@1|root,COG2060@2|Bacteria,1G39A@1117|Cyanobacteria,1GZSC@1129|Synechococcus	1129|Synechococcus	P	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane	kdpA	-	3.6.3.12	ko:K01546	ko02020,map02020	-	-	-	ko00000,ko00001,ko01000	3.A.3.7	-	-	KdpA
Synpcc7942_1669	1140.Synpcc7942_1669	0.0	1290.0	COG2216@1|root,COG2216@2|Bacteria,1G0XK@1117|Cyanobacteria,1GYXQ@1129|Synechococcus	1129|Synechococcus	P	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit is responsible for energy coupling to the transport system	kdpB	-	3.6.3.12	ko:K01547	ko02020,map02020	-	-	-	ko00000,ko00001,ko01000	3.A.3.7	-	-	E1-E2_ATPase,Hydrolase
Synpcc7942_1671	1140.Synpcc7942_1671	1.64e-137	389.0	COG2156@1|root,COG2156@2|Bacteria,1G535@1117|Cyanobacteria,1H0IJ@1129|Synechococcus	1129|Synechococcus	P	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit acts as a catalytic chaperone that increases the ATP- binding affinity of the ATP-hydrolyzing subunit KdpB by the formation of a transient KdpB KdpC ATP ternary complex	kdpC	-	3.6.3.12	ko:K01548	ko02020,map02020	-	-	-	ko00000,ko00001,ko01000	3.A.3.7	-	-	KdpC
Synpcc7942_1672	1140.Synpcc7942_1672	9.04e-172	479.0	COG1876@1|root,COG1876@2|Bacteria,1G1RJ@1117|Cyanobacteria,1H3WZ@1129|Synechococcus	1129|Synechococcus	M	D-alanyl-D-alanine carboxypeptidase	-	-	3.4.17.14	ko:K07260	ko00550,ko01100,ko01502,ko02020,map00550,map01100,map01502,map02020	M00651	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504	-	-	-	VanY
Synpcc7942_1673	1140.Synpcc7942_1673	1.5e-151	426.0	COG2203@1|root,COG2203@2|Bacteria,1G2RW@1117|Cyanobacteria,1GYY8@1129|Synechococcus	1129|Synechococcus	T	Cofactor assembly of complex C subunit B, CCB2/CCB4	-	-	-	-	-	-	-	-	-	-	-	-	CCB2_CCB4
Synpcc7942_1675	1140.Synpcc7942_1675	6.82e-114	326.0	2APM1@1|root,31EQC@2|Bacteria,1G6ZJ@1117|Cyanobacteria,1H1CP@1129|Synechococcus	1129|Synechococcus	S	2TM domain	-	-	-	-	-	-	-	-	-	-	-	-	2TM
Synpcc7942_1677	1140.Synpcc7942_1677	2.1e-271	741.0	COG0665@1|root,COG0665@2|Bacteria,1G03X@1117|Cyanobacteria,1H02H@1129|Synechococcus	1129|Synechococcus	E	Glycine D-amino acid oxidases (Deaminating)	-	-	-	-	-	-	-	-	-	-	-	-	DAO
Synpcc7942_1678	1140.Synpcc7942_1678	2.79e-120	344.0	2D3MG@1|root,32TF7@2|Bacteria,1G7S4@1117|Cyanobacteria,1H0BC@1129|Synechococcus	1129|Synechococcus	S	TIGRFAM Photosystem II protein PsbQ	-	-	-	-	-	-	-	-	-	-	-	-	PsbQ
Synpcc7942_1679	1140.Synpcc7942_1679	6.77e-77	229.0	2AR4E@1|root,31GDS@2|Bacteria,1G6MK@1117|Cyanobacteria,1H0FY@1129|Synechococcus	1129|Synechococcus	S	Belongs to the Psb28 family	psb28	-	-	ko:K08903	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	Psb28
Synpcc7942_1680	269084.syc2410_d	3.43e-242	665.0	COG1118@1|root,COG1118@2|Bacteria,1G1GG@1117|Cyanobacteria,1H3XF@1129|Synechococcus	1129|Synechococcus	P	Part of the ABC transporter complex CysAWTP involved in sulfate thiosulfate import. Responsible for energy coupling to the transport system	cysA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.25	ko:K02045	ko00920,ko02010,map00920,map02010	M00185	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.6.1,3.A.1.6.3	-	-	ABC_tran,TOBE
Synpcc7942_1681	1140.Synpcc7942_1681	1.28e-253	695.0	COG1613@1|root,COG1613@2|Bacteria,1G055@1117|Cyanobacteria,1GZ95@1129|Synechococcus	1129|Synechococcus	P	TIGRFAM sulfate thiosulfate-binding protein	sbpA	GO:0005575,GO:0005623,GO:0042597,GO:0044464	-	ko:K02048	ko00920,ko02010,map00920,map02010	M00185	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.1,3.A.1.6.3	-	-	SBP_bac_11
Synpcc7942_1682	1140.Synpcc7942_1682	1.04e-184	515.0	COG0555@1|root,COG0555@2|Bacteria,1FZVV@1117|Cyanobacteria,1GYS3@1129|Synechococcus	1129|Synechococcus	P	Sulfate ABC transporter, permease protein CysT	cysT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K02046	ko00920,ko02010,map00920,map02010	M00185	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.1,3.A.1.6.3	-	-	BPD_transp_1
